Borehole test with IP data
1.0
12
703
2
1
Chargeability
msec
0.1,1.0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0
11.0 2.0
11.0 3.0
11.0 4.0
11.0 5.0
11.0 6.0
11.0 7.0
11.0 8.0
11.0 9.0
11.0 10.0
11.0 11.0
Measured Data
2   12.00    0.00   15.00    0.00  102.7269    0.9945
2   12.00    0.00    4.00    1.00  102.2926    0.8092
2   12.00    0.00    4.00    2.00  100.9907    0.1797
2   12.00    0.00    4.00    3.00   98.6073   -1.0288
2   12.00    0.00    4.00    4.00   95.7568   -2.4946
2   12.00    0.00    4.00    5.00   93.6488   -3.5005
2   12.00    0.00    4.00    6.00   92.8140   -3.7944
2   12.00    0.00    4.00    7.00   93.0106   -3.5888
2   12.00    0.00    4.00    8.00   93.6846   -3.1724
2   12.00    0.00    4.00    9.00   94.4425   -2.7233
2   12.00    0.00    4.00   10.00   95.1190   -2.3175
2   12.00    0.00    4.00   11.00   95.6703   -1.9755
2   12.00    0.00   11.00    1.00  101.3645    0.9710
2   12.00    0.00   11.00    2.00  104.2272    1.5553
2   12.00    0.00   11.00    3.00  106.2220    2.2035
2   12.00    0.00   11.00    4.00  107.3656    2.6552
2   12.00    0.00   11.00    5.00  107.1146    2.6346
2   12.00    0.00   11.00    6.00  105.6481    2.0860
2   12.00    0.00   11.00    7.00  103.8880    1.3477
2   12.00    0.00   11.00    8.00  102.5469    0.7726
2   12.00    0.00   11.00    9.00  101.6732    0.4088
2   12.00    0.00   11.00   10.00  101.1213    0.1922
2   12.00    0.00   11.00   11.00  100.7670    0.0626
2   13.00    0.00   14.00    0.00  102.1008    0.3497
