Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4    2.000,   0.000   16.000,   0.000    8.000,   0.000   10.000,   0.000     9.07180
4    4.000,   0.000   18.000,   0.000   10.000,   0.000   12.000,   0.000    11.14010
4    6.000,   0.000   20.000,   0.000   12.000,   0.000   14.000,   0.000    12.95610
4    8.000,   0.000   22.000,   0.000   14.000,   0.000   16.000,   0.000    14.48590
4   10.000,   0.000   24.000,   0.000   16.000,   0.000   18.000,   0.000    14.12730
4   12.000,   0.000   26.000,   0.000   18.000,   0.000   20.000,   0.000    14.65220
4   14.000,   0.000   28.000,   0.000   20.000,   0.000   22.000,   0.000    15.59760
4   16.000,   0.000   30.000,   0.000   22.000,   0.000   24.000,   0.000    17.53550
4   18.000,   0.000   32.000,   0.000   24.000,   0.000   26.000,   0.000    17.03120
4   20.000,   0.000   34.000,   0.000   26.000,   0.000   28.000,   0.000    17.39730
4   22.000,   0.000   36.000,   0.000   28.000,   0.000   30.000,   0.000    15.24120
4   24.000,   0.000   38.000,   0.000   30.000,   0.000   32.000,   0.000    13.11910
4   26.000,   0.000   40.000,   0.000   32.000,   0.000   34.000,   0.000    13.75350
4   28.000,   0.000   42.000,   0.000   34.000,   0.000   36.000,   0.000    13.62390
4   30.000,   0.000   44.000,   0.000   36.000,   0.000   38.000,   0.000    14.18590
4   32.000,   0.000   46.000,   0.000   38.000,   0.000   40.000,   0.000     3.37240
4   34.000,   0.000   48.000,   0.000   40.000,   0.000   42.000,   0.000    13.83560
4   36.000,   0.000   50.000,   0.000   42.000,   0.000   44.000,   0.000    12.71010
4   38.000,   0.000   52.000,   0.000   44.000,   0.000   46.000,   0.000    12.12420
4   40.000,   0.000   54.000,   0.000   46.000,   0.000   48.000,   0.000     9.60660
4   42.000,   0.000   56.000,   0.000   48.000,   0.000   50.000,   0.000    11.63650
4   44.000,   0.000   58.000,   0.000   50.000,   0.000   52.000,   0.000    13.79520
4   46.000,   0.000   60.000,   0.000   52.000,   0.000   54.000,   0.000    15.74700
4   48.000,   0.000   62.000,   0.000   54.000,   0.000   56.000,   0.000     5.32670
4   50.000,   0.000   64.000,   0.000   56.000,   0.000   58.000,   0.000     5.33450
4   52.000,   0.000   66.000,   0.000   58.000,   0.000   60.000,   0.000    15.82730
4   54.000,   0.000   68.000,   0.000   60.000,   0.000   62.000,   0.000    13.94630
4   56.000,   0.000   70.000,   0.000   62.000,   0.000   64.000,   0.000    12.01810
4   58.000,   0.000   72.000,   0.000   64.000,   0.000   66.000,   0.000    11.15290
4   60.000,   0.000   74.000,   0.000   66.000,   0.000   68.000,   0.000    12.33240
4   62.000,   0.000   76.000,   0.000   68.000,   0.000   70.000,   0.000    12.54280
4   64.000,   0.000   78.000,   0.000   70.000,   0.000   72.000,   0.000    12.61260
4   66.000,   0.000   80.000,   0.000   72.000,   0.000   74.000,   0.000    12.64430
4   68.000,   0.000   82.000,   0.000   74.000,   0.000   76.000,   0.000    12.66130
4   70.000,   0.000   84.000,   0.000   76.000,   0.000   78.000,   0.000    12.67150
4   72.000,   0.000   86.000,   0.000   78.000,   0.000   80.000,   0.000    12.67800
4   74.000,   0.000   88.000,   0.000   80.000,   0.000   82.000,   0.000    12.68210
4   76.000,   0.000   90.000,   0.000   82.000,   0.000   84.000,   0.000    12.68320
4  -10.000,   0.000    8.000,   0.000   -4.000,   0.000    2.000,   0.000    12.75440
4   -8.000,   0.000   10.000,   0.000   -2.000,   0.000    4.000,   0.000    12.00960
4   -6.000,   0.000   12.000,   0.000    0.000,   0.000    6.000,   0.000    14.71340
4   -4.000,   0.000   14.000,   0.000    2.000,   0.000    8.000,   0.000    17.28810
4   -2.000,   0.000   16.000,   0.000    4.000,   0.000   10.000,   0.000    17.31860
4    0.000,   0.000   18.000,   0.000    6.000,   0.000   12.000,   0.000    14.82450
4    2.000,   0.000   20.000,   0.000    8.000,   0.000   14.000,   0.000    12.27320
4    4.000,   0.000   22.000,   0.000   10.000,   0.000   16.000,   0.000    13.46040
4    6.000,   0.000   24.000,   0.000   12.000,   0.000   18.000,   0.000    15.13130
4    8.000,   0.000   26.000,   0.000   14.000,   0.000   20.000,   0.000    16.33770
4   10.000,   0.000   28.000,   0.000   16.000,   0.000   22.000,   0.000    15.77310
4   12.000,   0.000   30.000,   0.000   18.000,   0.000   24.000,   0.000    16.32830
4   14.000,   0.000   32.000,   0.000   20.000,   0.000   26.000,   0.000    16.93820
4   16.000,   0.000   34.000,   0.000   22.000,   0.000   28.000,   0.000    17.71140
4   18.000,   0.000   36.000,   0.000   24.000,   0.000   30.000,   0.000    16.56890
4   20.000,   0.000   38.000,   0.000   26.000,   0.000   32.000,   0.000    14.88440
