Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
  200.00000,    20.00000, 4.00000,   4733.455
  210.00000,    20.00000, 4.00000,   5251.358
  220.00000,    20.00000, 4.00000,   5042.792
  230.00000,    20.00000, 4.00000,   2714.034
  240.00000,    20.00000, 4.00000,   1136.817
  250.00000,    20.00000, 4.00000,   1020.213
  260.00000,    20.00000, 4.00000,    979.046
  270.00000,    20.00000, 4.00000,    853.727
  280.00000,    20.00000, 4.00000,    917.981
  290.00000,    20.00000, 4.00000,    800.299
  300.00000,    20.00000, 4.00000,    630.201
  310.00000,    20.00000, 4.00000,    678.984
  320.00000,    20.00000, 4.00000,    869.538
  330.00000,    20.00000, 4.00000,   1638.682
  340.00000,    20.00000, 4.00000,   2558.533
  350.00000,    20.00000, 4.00000,   3015.047
  360.00000,    20.00000, 4.00000,   3938.848
  370.00000,    20.00000, 4.00000,   3066.529
  380.00000,    20.00000, 4.00000,   1148.933
  390.00000,    20.00000, 4.00000,   1202.481
  400.00000,    20.00000, 4.00000,   1160.906
  410.00000,    20.00000, 4.00000,    415.399
  420.00000,    20.00000, 4.00000,    327.168
  430.00000,    20.00000, 4.00000,    953.501
   70.00000,    20.00000, 5.00000,   7973.643
   80.00000,    20.00000, 5.00000,   9003.093
   90.00000,    20.00000, 5.00000,   8303.932
  100.00000,    20.00000, 5.00000,   6283.100
  110.00000,    20.00000, 5.00000,   5739.888
  120.00000,    20.00000, 5.00000,   6634.963
  130.00000,    20.00000, 5.00000,   6057.471
  140.00000,    20.00000, 5.00000,   5389.490
  150.00000,    20.00000, 5.00000,   6841.803
  160.00000,    20.00000, 5.00000,   6433.823
  170.00000,    20.00000, 5.00000,   6221.784
  180.00000,    20.00000, 5.00000,   6368.245
  190.00000,    20.00000, 5.00000,   5026.847
  200.00000,    20.00000, 5.00000,   5614.881
  210.00000,    20.00000, 5.00000,   6593.756
  220.00000,    20.00000, 5.00000,   4796.969
  230.00000,    20.00000, 5.00000,   2094.208
  240.00000,    20.00000, 5.00000,   1293.937
  250.00000,    20.00000, 5.00000,    885.324
  260.00000,    20.00000, 5.00000,    817.820
  270.00000,    20.00000, 5.00000,    907.188
  280.00000,    20.00000, 5.00000,    997.954
  290.00000,    20.00000, 5.00000,   1116.772
  300.00000,    20.00000, 5.00000,    826.700
  310.00000,    20.00000, 5.00000,    552.158
  320.00000,    20.00000, 5.00000,    763.906
  330.00000,    20.00000, 5.00000,   1179.064
